shift_id,employee_id,shift_type,week_number
15559,559,night,4
15560,560,morning,4
15561,561,night,4
15562,562,night,4
15563,563,morning,4
15564,564,night,4
15565,565,morning,4
15566,566,night,4
15567,567,evening,4
15568,568,evening,4
15569,569,night,4
15570,570,evening,4
15571,571,evening,4
15572,572,morning,4
15573,573,night,4
15574,574,morning,4
15575,575,morning,4
15576,576,night,4
15577,577,night,4
15578,578,evening,4
15579,579,evening,4
15580,580,night,4
15581,581,evening,4
15582,582,night,4
15583,583,morning,4
15584,584,morning,4
15585,585,evening,4
15586,586,evening,4
15587,587,morning,4
15588,588,night,4
15589,589,morning,4
15590,590,evening,4
15591,591,night,4
15592,592,morning,4
15593,593,evening,4
15594,594,morning,4
15595,595,morning,4
15596,596,morning,4
15597,597,morning,4
15598,598,night,4
15599,599,morning,4
15600,600,evening,4
15601,601,evening,4
15602,602,morning,4
15603,603,morning,4
15604,604,morning,4
15605,605,evening,4
15606,606,evening,4
15607,607,evening,4
15608,608,night,4
15609,609,evening,4
15610,610,morning,4
15611,611,night,4
15612,612,night,4
15613,613,evening,4
15614,614,night,4
15615,615,evening,4
15616,616,evening,4
15617,617,night,4
15618,618,evening,4
15619,619,morning,4
15620,620,night,4
15621,621,night,4
15622,622,night,4
15623,623,night,4
15624,624,evening,4
15625,625,evening,4
15626,626,evening,4
15627,627,morning,4
15628,628,morning,4
15629,629,night,4
15630,630,evening,4
15631,631,morning,4
15632,632,morning,4
15633,633,evening,4
15634,634,night,4
15635,635,night,4
15636,636,night,4
15637,637,night,4
15638,638,morning,4
15639,639,morning,4
15640,640,night,4
15641,641,morning,4
15642,642,night,4
15643,643,evening,4
15644,644,night,4
15645,645,night,4
15646,646,night,4
15647,647,evening,4
15648,648,morning,4
15649,649,evening,4
15650,650,evening,4
15651,651,morning,4
15652,652,morning,4
15653,653,night,4
15654,654,evening,4
15655,655,evening,4
15656,656,night,4
15657,657,morning,4
15658,658,evening,4
15659,659,night,4
15660,660,evening,4
15661,661,evening,4
15662,662,evening,4
15663,663,evening,4
15664,664,evening,4
15665,665,evening,4
15666,666,evening,4
15667,667,night,4
15668,668,night,4
15669,669,night,4
15670,670,evening,4
15671,671,night,4
15672,672,morning,4
15673,673,night,4
15674,674,morning,4
15675,675,night,4
15676,676,evening,4
15677,677,morning,4
15678,678,morning,4
15679,679,evening,4
15680,680,night,4
15681,681,morning,4
15682,682,morning,4
15683,683,night,4
15684,684,morning,4
15685,685,night,4
15686,686,morning,4
15687,687,morning,4
15688,688,night,4
15689,689,morning,4
15690,690,evening,4
15691,691,morning,4
15692,692,morning,4
15693,693,night,4
15694,694,night,4
15695,695,night,4
15696,696,morning,4
15697,697,night,4
15698,698,night,4
15699,699,night,4
15700,700,morning,4
15701,701,evening,4
15702,702,morning,4
15703,703,morning,4
15704,704,night,4
15705,705,morning,4
15706,706,night,4
15707,707,evening,4
15708,708,morning,4
15709,709,evening,4
15710,710,evening,4
15711,711,evening,4
15712,712,evening,4
15713,713,evening,4
15714,714,morning,4
15715,715,evening,4
15716,716,evening,4
15717,717,evening,4
15718,718,evening,4
15719,719,night,4
15720,720,morning,4
15721,721,evening,4
15722,722,night,4
15723,723,night,4
15724,724,evening,4
15725,725,evening,4
15726,726,night,4
15727,727,evening,4
15728,728,night,4
15729,729,morning,4
15730,730,morning,4
15731,731,night,4
15732,732,evening,4
15733,733,evening,4
15734,734,evening,4
15735,735,morning,4
15736,736,evening,4
15737,737,night,4
15738,738,evening,4
15739,739,night,4
15740,740,evening,4
15741,741,night,4
15742,742,morning,4
15743,743,evening,4
15744,744,night,4
15745,745,night,4
15746,746,morning,4
15747,747,night,4
15748,748,night,4
15749,749,morning,4
15750,750,night,4
15751,751,morning,4
15752,752,morning,4
15753,753,evening,4
15754,754,morning,4
15755,755,night,4
15756,756,evening,4
15757,757,night,4
15758,758,evening,4
15759,759,night,4
15760,760,evening,4
15761,761,morning,4
15762,762,evening,4
15763,763,evening,4
15764,764,night,4
15765,765,night,4
15766,766,evening,4
15767,767,morning,4
15768,768,evening,4
15769,769,night,4
15770,770,evening,4
15771,771,night,4
15772,772,evening,4
15773,773,morning,4
15774,774,night,4
15775,775,night,4
15776,776,night,4
15777,777,evening,4
15778,778,evening,4
15779,779,evening,4
15780,780,morning,4
15781,781,morning,4
15782,782,night,4
15783,783,evening,4
15784,784,night,4
15785,785,evening,4
15786,786,morning,4
15787,787,morning,4
15788,788,night,4
15789,789,night,4
15790,790,night,4
15791,791,evening,4
15792,792,night,4
15793,793,morning,4
15794,794,night,4
15795,795,morning,4
15796,796,evening,4
15797,797,night,4
15798,798,morning,4
15799,799,night,4
15800,800,evening,4
15801,801,morning,4
15802,802,evening,4
15803,803,night,4
15804,804,night,4
15805,805,night,4
15806,806,evening,4
15807,807,night,4
15808,808,night,4
15809,809,night,4
15810,810,morning,4
15811,811,night,4
15812,812,morning,4
15813,813,evening,4
15814,814,night,4
15815,815,evening,4
15816,816,evening,4
15817,817,morning,4
15818,818,morning,4
15819,819,morning,4
15820,820,morning,4
15821,821,night,4
15822,822,night,4
15823,823,night,4
15824,824,morning,4
15825,825,evening,4
15826,826,night,4
15827,827,night,4
15828,828,evening,4
15829,829,night,4
15830,830,night,4
15831,831,night,4
15832,832,morning,4
15833,833,morning,4
15834,834,night,4
15835,835,evening,4
15836,836,evening,4
15837,837,evening,4
15838,838,morning,4
15839,839,night,4
15840,840,morning,4
15841,841,morning,4
15842,842,evening,4
15843,843,night,4
15844,844,evening,4
15845,845,morning,4
15846,846,morning,4
15847,847,night,4
15848,848,night,4
15849,849,morning,4
15850,850,morning,4
15851,851,morning,4
15852,852,night,4
15853,853,night,4
15854,854,night,4
15855,855,night,4
15856,856,evening,4
15857,857,night,4
15858,858,night,4
15859,859,night,4
15860,860,night,4
15861,861,morning,4
15862,862,night,4
15863,863,evening,4
15864,864,evening,4
15865,865,night,4
15866,866,night,4
15867,867,night,4
15868,868,night,4
15869,869,night,4
15870,870,night,4
15871,871,morning,4
15872,872,morning,4
15873,873,morning,4
15874,874,evening,4
15875,875,night,4
15876,876,morning,4
15877,877,night,4
15878,878,morning,4
15879,879,morning,4
15880,880,night,4
15881,881,morning,4
15882,882,morning,4
15883,883,night,4
15884,884,evening,4
15885,885,night,4
15886,886,evening,4
15887,887,evening,4
15888,888,evening,4
15889,889,night,4
15890,890,evening,4
15891,891,night,4
15892,892,evening,4
15893,893,morning,4
15894,894,night,4
15895,895,night,4
15896,896,night,4
15897,897,evening,4
15898,898,evening,4
15899,899,evening,4
15900,900,night,4
15901,901,evening,4
15902,902,morning,4
15903,903,night,4
15904,904,evening,4
15905,905,morning,4
15906,906,night,4
15907,907,night,4
15908,908,morning,4
15909,909,morning,4
15910,910,morning,4
15911,911,evening,4
15912,912,morning,4
15913,913,morning,4
15914,914,morning,4
15915,915,morning,4
15916,916,morning,4
15917,917,evening,4
15918,918,evening,4
15919,919,evening,4
15920,920,morning,4
15921,921,night,4
15922,922,evening,4
15923,923,morning,4
15924,924,morning,4
15925,925,morning,4
15926,926,morning,4
15927,927,evening,4
15928,928,night,4
15929,929,morning,4
15930,930,night,4
15931,931,morning,4
15932,932,night,4
15933,933,night,4
15934,934,evening,4
15935,935,evening,4
15936,936,morning,4
15937,937,night,4
15938,938,night,4
15939,939,night,4
15940,940,evening,4
15941,941,evening,4
15942,942,evening,4
15943,943,morning,4
15944,944,morning,4
15945,945,night,4
15946,946,morning,4
15947,947,night,4
15948,948,morning,4
15949,949,night,4
15950,950,night,4
15951,951,morning,4
15952,952,evening,4
15953,953,night,4
15954,954,morning,4
15955,955,night,4
15956,956,night,4
15957,957,morning,4
15958,958,night,4
15959,959,night,4
15960,960,evening,4
15961,961,night,4
15962,962,morning,4
15963,963,night,4
15964,964,morning,4
15965,965,morning,4
15966,966,morning,4
15967,967,morning,4
15968,968,morning,4
15969,969,morning,4
15970,970,morning,4
15971,971,morning,4
15972,972,evening,4
15973,973,morning,4
15974,974,morning,4
15975,975,evening,4
15976,976,night,4
15977,977,evening,4
15978,978,night,4
15979,979,morning,4
15980,980,evening,4
15981,981,night,4
15982,982,night,4
15983,983,morning,4
15984,984,evening,4
15985,985,morning,4
15986,986,morning,4
15987,987,evening,4
15988,988,evening,4
15989,989,morning,4
15990,990,morning,4
15991,991,evening,4
15992,992,night,4
15993,993,night,4
15994,994,morning,4
15995,995,morning,4
15996,996,night,4
15997,997,evening,4
15998,998,night,4
15999,999,night,4
16000,1000,morning,4
16001,1001,evening,4
16002,1002,morning,4
16003,1003,morning,4
16004,1004,evening,4
16005,1005,night,4
16006,1006,night,4
16007,1007,evening,4
16008,1008,morning,4
16009,1009,night,4
16010,1010,morning,4
16011,1011,evening,4
16012,1012,night,4
16013,1013,evening,4
16014,1014,night,4
16015,1015,morning,4
16016,1016,night,4
16017,1017,morning,4
16018,1018,morning,4
16019,1019,night,4
16020,1020,morning,4
16021,1021,evening,4
16022,1022,night,4
16023,1023,evening,4
16024,1024,night,4
16025,1025,evening,4
16026,1026,night,4
16027,1027,night,4
16028,1028,morning,4
16029,1029,morning,4
16030,1030,evening,4
16031,1031,night,4
16032,1032,night,4
16033,1033,night,4
16034,1034,night,4
16035,1035,evening,4
16036,1036,night,4
16037,1037,night,4
16038,1038,morning,4
16039,1039,morning,4
16040,1040,night,4
16041,1041,morning,4
16042,1042,morning,4
16043,1043,morning,4
16044,1044,morning,4
16045,1045,night,4
16046,1046,evening,4
16047,1047,morning,4
16048,1048,night,4
16049,1049,night,4
16050,1050,night,4
16051,1051,morning,4
16052,1052,evening,4
16053,1053,evening,4
16054,1054,evening,4
16055,1055,night,4
16056,1056,evening,4
16057,1057,evening,4
16058,1058,night,4
16059,1059,evening,4
16060,1060,morning,4
16061,1061,evening,4
16062,1062,night,4
16063,1063,night,4
16064,1064,morning,4
16065,1065,night,4
16066,1066,morning,4
16067,1067,morning,4
16068,1068,night,4
16069,1069,evening,4
16070,1070,evening,4
16071,1071,night,4
16072,1072,night,4
16073,1073,evening,4
16074,1074,night,4
16075,1075,evening,4
16076,1076,night,4
16077,1077,morning,4
16078,1078,night,4
16079,1079,night,4
16080,1080,evening,4
16081,1081,morning,4
16082,1082,morning,4
16083,1083,morning,4
16084,1084,morning,4
16085,1085,morning,4
16086,1086,evening,4
16087,1087,night,4
16088,1088,evening,4
16089,1089,night,4
16090,1090,night,4
16091,1091,night,4
16092,1092,evening,4
16093,1093,morning,4
16094,1094,evening,4
16095,1095,night,4
16096,1096,evening,4
16097,1097,evening,4
16098,1098,night,4
16099,1099,morning,4
16100,1100,night,4
16101,1101,evening,4
16102,1102,evening,4
16103,1103,evening,4
16104,1104,evening,4
16105,1105,morning,4
16106,1106,morning,4
16107,1107,evening,4
16108,1108,night,4
16109,1109,morning,4
16110,1110,evening,4
16111,1111,evening,4
16112,1112,evening,4
16113,1113,evening,4
16114,1114,evening,4
16115,1115,evening,4
16116,1116,night,4
16117,1117,night,4
16118,1118,morning,4
16119,1119,night,4
16120,1120,evening,4
16121,1121,evening,4
16122,1122,night,4
16123,1123,morning,4
16124,1124,evening,4
16125,1125,night,4
16126,1126,night,4
16127,1127,morning,4
16128,1128,evening,4
16129,1129,night,4
16130,1130,night,4
16131,1131,night,4
16132,1132,night,4
16133,1133,evening,4
16134,1134,evening,4
16135,1135,evening,4
16136,1136,evening,4
16137,1137,evening,4
16138,1138,night,4
16139,1139,night,4
16140,1140,evening,4
16141,1141,evening,4
16142,1142,night,4
16143,1143,morning,4
16144,1144,evening,4
16145,1145,morning,4
16146,1146,evening,4
16147,1147,morning,4
16148,1148,night,4
16149,1149,night,4
16150,1150,evening,4
16151,1151,night,4
16152,1152,morning,4
16153,1153,night,4
16154,1154,evening,4
16155,1155,morning,4
16156,1156,evening,4
16157,1157,morning,4
16158,1158,evening,4
16159,1159,evening,4
16160,1160,night,4
16161,1161,night,4
16162,1162,morning,4
16163,1163,evening,4
16164,1164,evening,4
16165,1165,morning,4
16166,1166,evening,4
16167,1167,morning,4
16168,1168,night,4
16169,1169,evening,4
16170,1170,morning,4
16171,1171,evening,4
16172,1172,night,4
16173,1173,night,4
16174,1174,morning,4
16175,1175,evening,4
16176,1176,night,4
16177,1177,night,4
16178,1178,morning,4
16179,1179,morning,4
16180,1180,night,4
16181,1181,morning,4
16182,1182,morning,4
16183,1183,night,4
16184,1184,evening,4
16185,1185,evening,4
16186,1186,night,4
16187,1187,night,4
16188,1188,evening,4
16189,1189,morning,4
16190,1190,evening,4
16191,1191,evening,4
16192,1192,evening,4
16193,1193,evening,4
16194,1194,night,4
16195,1195,evening,4
16196,1196,evening,4
16197,1197,evening,4
16198,1198,night,4
16199,1199,morning,4
16200,1200,night,4
16201,1201,evening,4
16202,1202,morning,4
16203,1203,morning,4
16204,1204,evening,4
16205,1205,morning,4
16206,1206,night,4
16207,1207,morning,4
16208,1208,morning,4
16209,1209,morning,4
16210,1210,night,4
16211,1211,evening,4
16212,1212,evening,4
16213,1213,evening,4
16214,1214,night,4
16215,1215,morning,4
16216,1216,evening,4
16217,1217,evening,4
16218,1218,night,4
16219,1219,night,4
16220,1220,night,4
16221,1221,evening,4
16222,1222,evening,4
16223,1223,morning,4
16224,1224,evening,4
16225,1225,morning,4
16226,1226,night,4
16227,1227,night,4
16228,1228,evening,4
16229,1229,morning,4
16230,1230,morning,4
16231,1231,morning,4
16232,1232,morning,4
16233,1233,night,4
16234,1234,morning,4
16235,1235,night,4
16236,1236,morning,4
16237,1237,morning,4
16238,1238,morning,4
16239,1239,evening,4
16240,1240,evening,4
16241,1241,night,4
16242,1242,evening,4
16243,1243,morning,4
16244,1244,morning,4
16245,1245,night,4
16246,1246,morning,4
16247,1247,morning,4
16248,1248,morning,4
16249,1249,evening,4
16250,1250,morning,4
16251,1251,night,4
16252,1252,morning,4
16253,1253,night,4
16254,1254,evening,4
16255,1255,morning,4
16256,1256,evening,4
16257,1257,morning,4
16258,1258,night,4
16259,1259,morning,4
16260,1260,morning,4
16261,1261,night,4
16262,1262,night,4
16263,1263,evening,4
16264,1264,morning,4
16265,1265,evening,4
16266,1266,night,4
16267,1267,evening,4
16268,1268,evening,4
16269,1269,night,4
16270,1270,evening,4
16271,1271,evening,4
16272,1272,evening,4
16273,1273,evening,4
16274,1274,night,4
16275,1275,evening,4
16276,1276,morning,4
16277,1277,morning,4
16278,1278,evening,4
16279,1279,night,4
16280,1280,night,4
16281,1281,morning,4
16282,1282,evening,4
16283,1283,evening,4
16284,1284,morning,4
16285,1285,morning,4
16286,1286,evening,4
16287,1287,evening,4
16288,1288,morning,4
16289,1289,evening,4
16290,1290,night,4
16291,1291,evening,4
16292,1292,morning,4
16293,1293,night,4
16294,1294,night,4
16295,1295,morning,4
16296,1296,evening,4
16297,1297,evening,4
16298,1298,evening,4
16299,1299,night,4
16300,1300,evening,4
16301,1301,evening,4
16302,1302,morning,4
16303,1303,morning,4
16304,1304,morning,4
16305,1305,morning,4
16306,1306,night,4
16307,1307,night,4
16308,1308,morning,4
16309,1309,night,4
16310,1310,evening,4
16311,1311,morning,4
16312,1312,evening,4
16313,1313,night,4
16314,1314,morning,4
16315,1315,evening,4
16316,1316,morning,4
16317,1317,morning,4
16318,1318,morning,4
16319,1319,night,4
16320,1320,night,4
16321,1321,evening,4
16322,1322,evening,4
16323,1323,morning,4
16324,1324,night,4
16325,1325,evening,4
16326,1326,evening,4
16327,1327,evening,4
16328,1328,evening,4
16329,1329,night,4
16330,1330,evening,4
16331,1331,evening,4
16332,1332,night,4
16333,1333,morning,4
16334,1334,morning,4
16335,1335,morning,4
16336,1336,morning,4
16337,1337,morning,4
16338,1338,evening,4
16339,1339,morning,4
16340,1340,evening,4
16341,1341,night,4
16342,1342,morning,4
16343,1343,morning,4
16344,1344,evening,4
16345,1345,night,4
16346,1346,night,4
16347,1347,morning,4
16348,1348,night,4
16349,1349,night,4
16350,1350,night,4
16351,1351,evening,4
16352,1352,evening,4
16353,1353,night,4
16354,1354,evening,4
16355,1355,night,4
16356,1356,night,4
16357,1357,evening,4
16358,1358,evening,4
16359,1359,night,4
16360,1360,evening,4
16361,1361,evening,4
16362,1362,night,4
16363,1363,morning,4
16364,1364,night,4
16365,1365,evening,4
16366,1366,evening,4
16367,1367,evening,4
16368,1368,night,4
16369,1369,evening,4
16370,1370,night,4
16371,1371,night,4
16372,1372,night,4
16373,1373,evening,4
16374,1374,evening,4
16375,1375,morning,4
16376,1376,evening,4
16377,1377,morning,4
16378,1378,morning,4
16379,1379,night,4
16380,1380,night,4
16381,1381,morning,4
16382,1382,evening,4
16383,1383,night,4
16384,1384,morning,4
16385,1385,night,4
16386,1386,morning,4
16387,1387,night,4
16388,1388,evening,4
16389,1389,evening,4
16390,1390,evening,4
16391,1391,night,4
16392,1392,night,4
16393,1393,morning,4
16394,1394,morning,4
16395,1395,night,4
16396,1396,morning,4
16397,1397,morning,4
16398,1398,evening,4
16399,1399,morning,4
16400,1400,morning,4
16401,1401,morning,4
16402,1402,morning,4
16403,1403,morning,4
16404,1404,night,4
16405,1405,evening,4
16406,1406,night,4
16407,1407,evening,4
16408,1408,morning,4
16409,1409,night,4
16410,1410,night,4
16411,1411,night,4
16412,1412,night,4
16413,1413,morning,4
16414,1414,morning,4
16415,1415,evening,4
16416,1416,morning,4
16417,1417,evening,4
16418,1418,morning,4
16419,1419,evening,4
16420,1420,morning,4
16421,1421,morning,4
16422,1422,morning,4
16423,1423,morning,4
16424,1424,night,4
16425,1425,morning,4
16426,1426,evening,4
16427,1427,evening,4
16428,1428,night,4
16429,1429,evening,4
16430,1430,night,4
16431,1431,morning,4
16432,1432,night,4
16433,1433,evening,4
16434,1434,night,4
16435,1435,morning,4
16436,1436,morning,4
16437,1437,night,4
16438,1438,morning,4
16439,1439,morning,4
16440,1440,evening,4
16441,1441,evening,4
16442,1442,morning,4
16443,1443,morning,4
16444,1444,morning,4
16445,1445,evening,4
16446,1446,evening,4
16447,1447,evening,4
16448,1448,night,4
16449,1449,night,4
16450,1450,night,4
16451,1451,morning,4
16452,1452,morning,4
16453,1453,morning,4
16454,1454,night,4
16455,1455,night,4
16456,1456,night,4
16457,1457,night,4
16458,1458,morning,4
16459,1459,night,4
16460,1460,morning,4
16461,1461,night,4
16462,1462,evening,4
16463,1463,morning,4
16464,1464,evening,4
16465,1465,evening,4
16466,1466,morning,4
16467,1467,morning,4
16468,1468,evening,4
16469,1469,morning,4
16470,1470,morning,4
16471,1471,morning,4
16472,1472,night,4
16473,1473,evening,4
16474,1474,morning,4
16475,1475,evening,4
16476,1476,morning,4
16477,1477,evening,4
16478,1478,evening,4
16479,1479,morning,4
16480,1480,morning,4
16481,1481,morning,4
16482,1482,evening,4
16483,1483,morning,4
16484,1484,night,4
16485,1485,night,4
16486,1486,evening,4
16487,1487,night,4
16488,1488,morning,4
16489,1489,evening,4
16490,1490,night,4
16491,1491,evening,4
16492,1492,evening,4
16493,1493,night,4
16494,1494,morning,4
16495,1495,morning,4
16496,1496,evening,4
16497,1497,night,4
16498,1498,night,4
16499,1499,evening,4
16500,1500,night,4
16501,1501,evening,4
16502,1502,night,4
16503,1503,morning,4
16504,1504,night,4
16505,1505,evening,4
16506,1506,morning,4
16507,1507,night,4
16508,1508,night,4
16509,1509,night,4
16510,1510,evening,4
16511,1511,evening,4
16512,1512,night,4
16513,1513,morning,4
16514,1514,morning,4
16515,1515,morning,4
16516,1516,night,4
16517,1517,morning,4
16518,1518,morning,4
16519,1519,night,4
16520,1520,morning,4
16521,1521,night,4
16522,1522,evening,4
16523,1523,morning,4
16524,1524,evening,4
16525,1525,night,4
16526,1526,evening,4
16527,1527,evening,4
16528,1528,morning,4
16529,1529,morning,4
16530,1530,morning,4
16531,1531,morning,4
16532,1532,night,4
16533,1533,evening,4
16534,1534,night,4
16535,1535,night,4
16536,1536,night,4
16537,1537,morning,4
16538,1538,evening,4
16539,1539,night,4
16540,1540,morning,4
16541,1541,morning,4
16542,1542,evening,4
16543,1543,morning,4
16544,1544,morning,4
16545,1545,morning,4
16546,1546,night,4
16547,1547,evening,4
16548,1548,morning,4
16549,1549,night,4
16550,1550,morning,4
16551,1551,night,4
16552,1552,evening,4
16553,1553,night,4
16554,1554,morning,4
16555,1555,morning,4
16556,1556,morning,4
16557,1557,night,4
16558,1558,morning,4
16559,1559,night,4
16560,1560,evening,4
16561,1561,night,4
16562,1562,evening,4
16563,1563,evening,4
16564,1564,night,4
16565,1565,night,4
16566,1566,morning,4
16567,1567,evening,4
16568,1568,morning,4
16569,1569,evening,4
16570,1570,morning,4
16571,1571,evening,4
16572,1572,night,4
16573,1573,morning,4
16574,1574,night,4
16575,1575,night,4
16576,1576,evening,4
16577,1577,evening,4
16578,1578,night,4
16579,1579,night,4
16580,1580,evening,4
16581,1581,morning,4
16582,1582,night,4
16583,1583,evening,4
16584,1584,morning,4
16585,1585,night,4
16586,1586,evening,4
16587,1587,night,4
16588,1588,morning,4
16589,1589,evening,4
16590,1590,night,4
16591,1591,evening,4
16592,1592,evening,4
16593,1593,night,4
16594,1594,morning,4
16595,1595,morning,4
16596,1596,evening,4
16597,1597,night,4
16598,1598,evening,4
16599,1599,morning,4
16600,1600,evening,4
16601,1601,morning,4
16602,1602,morning,4
16603,1603,morning,4
16604,1604,morning,4
16605,1605,night,4
16606,1606,night,4
16607,1607,morning,4
16608,1608,night,4
16609,1609,night,4
16610,1610,morning,4
16611,1611,night,4
16612,1612,night,4
16613,1613,morning,4
16614,1614,evening,4
16615,1615,night,4
16616,1616,night,4
16617,1617,night,4
16618,1618,evening,4
16619,1619,night,4
16620,1620,morning,4
16621,1621,evening,4
16622,1622,night,4
16623,1623,night,4
16624,1624,night,4
16625,1625,night,4
16626,1626,night,4
16627,1627,evening,4
16628,1628,morning,4
16629,1629,evening,4
16630,1630,morning,4
16631,1631,morning,4
16632,1632,morning,4
16633,1633,night,4
16634,1634,night,4
16635,1635,morning,4
16636,1636,morning,4
16637,1637,evening,4
16638,1638,morning,4
16639,1639,night,4
16640,1640,night,4
16641,1641,morning,4
16642,1642,morning,4
16643,1643,evening,4
16644,1644,evening,4
16645,1645,morning,4
16646,1646,evening,4
16647,1647,night,4
16648,1648,morning,4
16649,1649,morning,4
16650,1650,evening,4
16651,1651,morning,4
16652,1652,night,4
16653,1653,morning,4
16654,1654,evening,4
16655,1655,morning,4
16656,1656,night,4
16657,1657,evening,4
16658,1658,night,4
16659,1659,evening,4
16660,1660,night,4
16661,1661,morning,4
16662,1662,night,4
16663,1663,morning,4
16664,1664,evening,4
16665,1665,night,4
16666,1666,night,4
16667,1667,morning,4
16668,1668,evening,4
16669,1669,morning,4
16670,1670,night,4
16671,1671,evening,4
16672,1672,evening,4
16673,1673,night,4
16674,1674,morning,4
16675,1675,evening,4
16676,1676,morning,4
16677,1677,night,4
16678,1678,evening,4
16679,1679,night,4
16680,1680,evening,4
16681,1681,evening,4
16682,1682,morning,4
16683,1683,night,4
16684,1684,night,4
16685,1685,night,4
16686,1686,morning,4
16687,1687,night,4
16688,1688,evening,4
16689,1689,night,4
16690,1690,evening,4
16691,1691,night,4
16692,1692,evening,4
16693,1693,evening,4
16694,1694,evening,4
16695,1695,evening,4
16696,1696,morning,4
16697,1697,evening,4
16698,1698,morning,4
16699,1699,evening,4
16700,1700,night,4
16701,1701,morning,4
16702,1702,morning,4
16703,1703,morning,4
16704,1704,morning,4
16705,1705,night,4
16706,1706,evening,4
16707,1707,evening,4
16708,1708,morning,4
16709,1709,night,4
16710,1710,evening,4
16711,1711,night,4
16712,1712,night,4
16713,1713,night,4
16714,1714,morning,4
16715,1715,night,4
16716,1716,night,4
16717,1717,morning,4
16718,1718,evening,4
16719,1719,morning,4
16720,1720,night,4
16721,1721,evening,4
16722,1722,evening,4
16723,1723,evening,4
16724,1724,evening,4
16725,1725,evening,4
16726,1726,morning,4
16727,1727,morning,4
16728,1728,night,4
16729,1729,night,4
16730,1730,evening,4
16731,1731,evening,4
16732,1732,morning,4
16733,1733,evening,4
16734,1734,morning,4
16735,1735,evening,4
16736,1736,evening,4
16737,1737,night,4
16738,1738,morning,4
16739,1739,evening,4
16740,1740,night,4
16741,1741,morning,4
16742,1742,night,4
16743,1743,night,4
16744,1744,morning,4
16745,1745,evening,4
16746,1746,morning,4
16747,1747,evening,4
16748,1748,evening,4
16749,1749,night,4
16750,1750,night,4
16751,1751,morning,4
16752,1752,morning,4
16753,1753,morning,4
16754,1754,morning,4
16755,1755,night,4
16756,1756,morning,4
16757,1757,morning,4
16758,1758,night,4
16759,1759,morning,4
16760,1760,morning,4
16761,1761,morning,4
16762,1762,morning,4
16763,1763,night,4
16764,1764,night,4
16765,1765,evening,4
16766,1766,morning,4
16767,1767,morning,4
16768,1768,evening,4
16769,1769,night,4
16770,1770,evening,4
16771,1771,night,4
16772,1772,morning,4
16773,1773,morning,4
16774,1774,morning,4
16775,1775,evening,4
16776,1776,evening,4
16777,1777,night,4
16778,1778,night,4
16779,1779,night,4
16780,1780,morning,4
16781,1781,morning,4
16782,1782,evening,4
16783,1783,morning,4
16784,1784,night,4
16785,1785,night,4
16786,1786,morning,4
16787,1787,evening,4
16788,1788,evening,4
16789,1789,evening,4
16790,1790,evening,4
16791,1791,night,4
16792,1792,evening,4
16793,1793,night,4
16794,1794,night,4
16795,1795,morning,4
16796,1796,morning,4
16797,1797,evening,4
16798,1798,morning,4
16799,1799,evening,4
16800,1800,morning,4
16801,1801,night,4
16802,1802,morning,4
16803,1803,evening,4
16804,1804,evening,4
16805,1805,night,4
16806,1806,evening,4
16807,1807,evening,4
16808,1808,morning,4
16809,1809,evening,4
16810,1810,morning,4
16811,1811,evening,4
16812,1812,morning,4
16813,1813,evening,4
16814,1814,night,4
16815,1815,evening,4
16816,1816,night,4
16817,1817,evening,4
16818,1818,night,4
16819,1819,morning,4
16820,1820,night,4
16821,1821,night,4
16822,1822,night,4
16823,1823,night,4
16824,1824,evening,4
16825,1825,night,4
16826,1826,morning,4
16827,1827,evening,4
16828,1828,morning,4
16829,1829,evening,4
16830,1830,night,4
16831,1831,night,4
16832,1832,evening,4
16833,1833,evening,4
16834,1834,night,4
16835,1835,night,4
16836,1836,morning,4
16837,1837,morning,4
16838,1838,morning,4
16839,1839,morning,4
16840,1840,night,4
16841,1841,morning,4
16842,1842,night,4
16843,1843,evening,4
16844,1844,evening,4
16845,1845,night,4
16846,1846,night,4
16847,1847,evening,4
16848,1848,evening,4
16849,1849,morning,4
16850,1850,evening,4
16851,1851,morning,4
16852,1852,morning,4
16853,1853,morning,4
16854,1854,evening,4
16855,1855,morning,4
16856,1856,morning,4
16857,1857,morning,4
16858,1858,night,4
16859,1859,morning,4
16860,1860,night,4
16861,1861,evening,4
16862,1862,evening,4
16863,1863,morning,4
16864,1864,evening,4
16865,1865,morning,4
16866,1866,evening,4
16867,1867,evening,4
16868,1868,night,4
16869,1869,evening,4
16870,1870,morning,4
16871,1871,night,4
16872,1872,evening,4
16873,1873,evening,4
16874,1874,night,4
16875,1875,evening,4
16876,1876,evening,4
16877,1877,night,4
16878,1878,evening,4
16879,1879,night,4
16880,1880,evening,4
16881,1881,morning,4
16882,1882,morning,4
16883,1883,evening,4
16884,1884,night,4
16885,1885,morning,4
16886,1886,night,4
16887,1887,night,4
16888,1888,night,4
16889,1889,evening,4
16890,1890,evening,4
16891,1891,night,4
16892,1892,evening,4
16893,1893,morning,4
16894,1894,evening,4
16895,1895,night,4
16896,1896,night,4
16897,1897,morning,4
16898,1898,morning,4
16899,1899,evening,4
16900,1900,evening,4
16901,1901,morning,4
16902,1902,evening,4
16903,1903,morning,4
16904,1904,evening,4
16905,1905,evening,4
16906,1906,evening,4
16907,1907,morning,4
16908,1908,night,4
16909,1909,evening,4
16910,1910,night,4
16911,1911,evening,4
