employee_id,week,shift_type
4099,1,night
4099,2,night
4099,3,morning
4099,4,night
4100,1,night
4100,2,night
4100,3,morning
4100,4,evening
4101,1,evening
4101,2,morning
4101,3,evening
4101,4,night
4102,1,evening
4102,2,evening
4102,3,evening
4102,4,morning
4103,1,evening
4103,2,morning
4103,3,evening
4103,4,evening
4104,1,evening
4104,2,morning
4104,3,morning
4104,4,morning
4105,1,morning
4105,2,morning
4105,3,morning
4105,4,night
4106,1,morning
4106,2,night
4106,3,night
4106,4,morning
4107,1,evening
4107,2,morning
4107,3,night
4107,4,night
4108,1,morning
4108,2,night
4108,3,morning
4108,4,night
4109,1,night
4109,2,night
4109,3,evening
4109,4,morning
4110,1,evening
4110,2,morning
4110,3,night
4110,4,evening
4111,1,evening
4111,2,morning
4111,3,morning
4111,4,night
4112,1,evening
4112,2,evening
4112,3,night
4112,4,morning
4113,1,evening
4113,2,evening
4113,3,night
4113,4,morning
4114,1,night
4114,2,evening
4114,3,night
4114,4,evening
4115,1,evening
4115,2,evening
4115,3,morning
4115,4,morning
4116,1,morning
4116,2,morning
4116,3,morning
4116,4,night
4117,1,night
4117,2,evening
4117,3,evening
4117,4,evening
4118,1,morning
4118,2,evening
4118,3,evening
4118,4,night
4119,1,night
4119,2,morning
4119,3,morning
4119,4,morning
4120,1,evening
4120,2,evening
4120,3,morning
4120,4,night
4121,1,morning
4121,2,night
4121,3,morning
4121,4,morning
4122,1,night
4122,2,night
4122,3,night
4122,4,evening
4123,1,morning
4123,2,evening
4123,3,morning
4123,4,night
4124,1,evening
4124,2,morning
4124,3,night
4124,4,morning
4125,1,evening
4125,2,evening
4125,3,morning
4125,4,night
4126,1,night
4126,2,night
4126,3,morning
4126,4,morning
4127,1,evening
4127,2,evening
4127,3,evening
4127,4,morning
4128,1,morning
4128,2,morning
4128,3,morning
4128,4,evening
4129,1,night
4129,2,morning
4129,3,evening
4129,4,night
4130,1,morning
4130,2,night
4130,3,evening
4130,4,evening
4131,1,morning
4131,2,morning
4131,3,night
4131,4,night
4132,1,morning
4132,2,night
4132,3,evening
4132,4,night
4133,1,night
4133,2,night
4133,3,night
4133,4,night
4134,1,night
4134,2,night
4134,3,evening
4134,4,night
4135,1,night
4135,2,night
4135,3,morning
4135,4,morning
4136,1,morning
4136,2,morning
4136,3,morning
4136,4,night
4137,1,morning
4137,2,evening
4137,3,night
4137,4,evening
4138,1,night
4138,2,morning
4138,3,night
4138,4,night
4139,1,morning
4139,2,night
4139,3,evening
4139,4,morning
4140,1,night
4140,2,evening
4140,3,evening
4140,4,night
4141,1,night
4141,2,night
4141,3,evening
4141,4,night
4142,1,morning
4142,2,evening
4142,3,evening
4142,4,evening
4143,1,morning
4143,2,evening
4143,3,night
4143,4,night
4144,1,morning
4144,2,evening
4144,3,night
4144,4,morning
4145,1,night
4145,2,night
4145,3,night
4145,4,evening
4146,1,evening
4146,2,morning
4146,3,night
4146,4,evening
4147,1,evening
4147,2,night
4147,3,evening
4147,4,night
4148,1,night
4148,2,morning
4148,3,morning
4148,4,evening
4149,1,night
4149,2,night
4149,3,evening
4149,4,morning
4150,1,night
4150,2,night
4150,3,morning
4150,4,night
4151,1,evening
4151,2,morning
4151,3,morning
4151,4,night
4152,1,evening
4152,2,morning
4152,3,evening
4152,4,evening
4153,1,evening
4153,2,evening
4153,3,evening
4153,4,evening
4154,1,evening
4154,2,night
4154,3,morning
4154,4,evening
4155,1,morning
4155,2,night
4155,3,morning
4155,4,evening
4156,1,morning
4156,2,morning
4156,3,evening
4156,4,night
4157,1,evening
4157,2,morning
4157,3,morning
4157,4,morning
4158,1,night
4158,2,evening
4158,3,night
4158,4,morning
4159,1,night
4159,2,night
4159,3,morning
4159,4,evening
4160,1,night
4160,2,morning
4160,3,evening
4160,4,evening
4161,1,evening
4161,2,morning
4161,3,evening
4161,4,morning
4162,1,evening
4162,2,night
4162,3,morning
4162,4,night
4163,1,morning
4163,2,morning
4163,3,morning
4163,4,morning
4164,1,morning
4164,2,morning
4164,3,evening
4164,4,morning
4165,1,evening
4165,2,morning
4165,3,morning
4165,4,morning
4166,1,evening
4166,2,night
4166,3,night
4166,4,evening
4167,1,morning
4167,2,evening
4167,3,night
4167,4,morning
4168,1,night
4168,2,morning
4168,3,evening
4168,4,night
4169,1,morning
4169,2,morning
4169,3,night
4169,4,night
4170,1,morning
4170,2,morning
4170,3,morning
4170,4,evening
4171,1,evening
4171,2,evening
4171,3,night
4171,4,evening
4172,1,evening
4172,2,evening
4172,3,morning
4172,4,morning
4173,1,morning
4173,2,morning
4173,3,morning
4173,4,evening
4174,1,evening
4174,2,night
4174,3,evening
4174,4,evening
4175,1,morning
4175,2,morning
4175,3,morning
4175,4,morning
4176,1,night
4176,2,evening
4176,3,morning
4176,4,evening
4177,1,night
4177,2,morning
4177,3,night
4177,4,evening
4178,1,evening
4178,2,morning
4178,3,morning
4178,4,evening
4179,1,morning
4179,2,evening
4179,3,morning
4179,4,morning
4180,1,evening
4180,2,night
4180,3,morning
4180,4,evening
4181,1,evening
4181,2,morning
4181,3,night
4181,4,morning
4182,1,morning
4182,2,morning
4182,3,evening
4182,4,evening
4183,1,evening
4183,2,night
4183,3,night
4183,4,night
4184,1,morning
4184,2,night
4184,3,evening
4184,4,evening
4185,1,night
4185,2,morning
4185,3,evening
4185,4,morning
4186,1,morning
4186,2,night
4186,3,night
4186,4,morning
4187,1,night
4187,2,morning
4187,3,morning
4187,4,evening
4188,1,night
4188,2,night
4188,3,evening
4188,4,night
4189,1,morning
4189,2,evening
4189,3,evening
4189,4,night
4190,1,evening
4190,2,morning
4190,3,morning
4190,4,night
4191,1,night
4191,2,evening
4191,3,morning
4191,4,night
4192,1,morning
4192,2,night
4192,3,night
4192,4,night
4193,1,evening
4193,2,evening
4193,3,evening
4193,4,evening
4194,1,night
4194,2,morning
4194,3,evening
4194,4,night
4195,1,night
4195,2,morning
4195,3,night
4195,4,evening
4196,1,evening
4196,2,evening
4196,3,morning
4196,4,morning
4197,1,morning
4197,2,night
4197,3,evening
4197,4,morning
4198,1,night
4198,2,morning
4198,3,evening
4198,4,night
4199,1,night
4199,2,morning
4199,3,night
4199,4,morning
4200,1,night
4200,2,morning
4200,3,evening
4200,4,night
4201,1,evening
4201,2,night
4201,3,night
4201,4,evening
4202,1,night
4202,2,night
4202,3,morning
4202,4,morning
4203,1,evening
4203,2,night
4203,3,morning
4203,4,evening
4204,1,night
4204,2,evening
4204,3,evening
4204,4,night
4205,1,night
4205,2,night
4205,3,evening
4205,4,evening
4206,1,evening
4206,2,evening
4206,3,night
4206,4,evening
4207,1,evening
4207,2,morning
4207,3,night
4207,4,night
4208,1,evening
4208,2,morning
4208,3,evening
4208,4,night
4209,1,night
4209,2,morning
4209,3,evening
4209,4,night
4210,1,night
4210,2,morning
4210,3,night
4210,4,evening
4211,1,morning
4211,2,night
4211,3,morning
4211,4,evening
4212,1,night
4212,2,evening
4212,3,morning
4212,4,morning
4213,1,night
4213,2,night
4213,3,morning
4213,4,night
4214,1,morning
4214,2,evening
4214,3,morning
4214,4,evening
4215,1,evening
4215,2,evening
4215,3,morning
4215,4,evening
4216,1,night
4216,2,evening
4216,3,evening
4216,4,morning
4217,1,morning
4217,2,evening
4217,3,evening
4217,4,evening
4218,1,evening
4218,2,morning
4218,3,night
4218,4,evening
4219,1,evening
4219,2,morning
4219,3,evening
4219,4,morning
4220,1,night
4220,2,morning
4220,3,night
4220,4,morning
4221,1,evening
4221,2,morning
4221,3,evening
4221,4,night
4222,1,evening
4222,2,evening
4222,3,morning
4222,4,morning
4223,1,morning
4223,2,morning
4223,3,morning
4223,4,night
4224,1,morning
4224,2,morning
4224,3,evening
4224,4,morning
4225,1,morning
4225,2,night
4225,3,evening
4225,4,evening
4226,1,evening
4226,2,evening
4226,3,morning
4226,4,evening
4227,1,night
4227,2,morning
4227,3,evening
4227,4,night
4228,1,evening
4228,2,morning
4228,3,morning
4228,4,evening
4229,1,morning
4229,2,morning
4229,3,evening
4229,4,evening
4230,1,evening
4230,2,evening
4230,3,night
4230,4,night
4231,1,night
4231,2,morning
4231,3,morning
4231,4,evening
4232,1,night
4232,2,night
4232,3,evening
4232,4,night
4233,1,night
4233,2,evening
4233,3,night
4233,4,evening
4234,1,morning
4234,2,morning
4234,3,morning
4234,4,morning
4235,1,evening
4235,2,morning
4235,3,evening
4235,4,evening
4236,1,night
4236,2,night
4236,3,evening
4236,4,evening
4237,1,night
4237,2,evening
4237,3,morning
4237,4,night
4238,1,evening
4238,2,evening
4238,3,morning
4238,4,night
4239,1,evening
4239,2,evening
4239,3,night
4239,4,morning
4240,1,morning
4240,2,evening
4240,3,morning
4240,4,evening
4241,1,morning
4241,2,night
4241,3,morning
4241,4,evening
4242,1,morning
4242,2,morning
4242,3,evening
4242,4,evening
4243,1,morning
4243,2,morning
4243,3,night
4243,4,evening
4244,1,evening
4244,2,night
4244,3,night
4244,4,morning
4245,1,morning
4245,2,evening
4245,3,evening
4245,4,evening
4246,1,night
4246,2,evening
4246,3,morning
4246,4,evening
4247,1,evening
4247,2,night
4247,3,evening
4247,4,evening
4248,1,morning
4248,2,morning
4248,3,night
4248,4,morning
4249,1,evening
4249,2,night
4249,3,evening
4249,4,evening
4250,1,morning
4250,2,evening
4250,3,morning
4250,4,night
4251,1,morning
4251,2,evening
4251,3,night
4251,4,night
4252,1,evening
4252,2,evening
4252,3,night
4252,4,night
4253,1,morning
4253,2,night
4253,3,night
4253,4,morning
4254,1,night
4254,2,evening
4254,3,night
4254,4,morning
4255,1,morning
4255,2,morning
4255,3,evening
4255,4,morning
4256,1,night
4256,2,night
4256,3,night
4256,4,night
4257,1,night
4257,2,night
4257,3,night
4257,4,morning
4258,1,evening
4258,2,night
4258,3,evening
4258,4,night
4259,1,evening
4259,2,night
4259,3,evening
4259,4,evening
4260,1,morning
4260,2,evening
4260,3,night
4260,4,morning
4261,1,morning
4261,2,night
4261,3,morning
4261,4,morning
4262,1,evening
4262,2,evening
4262,3,evening
4262,4,morning
4263,1,evening
4263,2,evening
4263,3,evening
4263,4,morning
4264,1,morning
4264,2,night
4264,3,night
4264,4,morning
4265,1,night
4265,2,morning
4265,3,night
4265,4,morning
4266,1,morning
4266,2,night
4266,3,morning
4266,4,evening
4267,1,night
4267,2,evening
4267,3,evening
4267,4,morning
4268,1,night
4268,2,night
4268,3,night
4268,4,morning
4269,1,evening
4269,2,night
4269,3,evening
4269,4,night
4270,1,night
4270,2,morning
4270,3,night
4270,4,evening
4271,1,evening
4271,2,night
4271,3,morning
4271,4,evening
4272,1,evening
4272,2,evening
4272,3,night
4272,4,night
4273,1,evening
4273,2,morning
4273,3,evening
4273,4,night
4274,1,evening
4274,2,morning
4274,3,morning
4274,4,morning
4275,1,evening
4275,2,night
4275,3,night
4275,4,morning
4276,1,night
4276,2,morning
4276,3,morning
4276,4,evening
4277,1,evening
4277,2,night
4277,3,evening
4277,4,evening
4278,1,night
4278,2,evening
4278,3,evening
4278,4,morning
4279,1,night
4279,2,morning
4279,3,evening
4279,4,morning
4280,1,evening
4280,2,morning
4280,3,evening
4280,4,night
4281,1,night
4281,2,evening
4281,3,night
4281,4,night
4282,1,morning
4282,2,evening
4282,3,night
4282,4,night
4283,1,night
4283,2,night
4283,3,evening
4283,4,evening
4284,1,night
4284,2,evening
4284,3,evening
4284,4,night
4285,1,night
4285,2,evening
4285,3,morning
4285,4,morning
4286,1,night
4286,2,evening
4286,3,night
4286,4,evening
4287,1,night
4287,2,morning
4287,3,night
4287,4,night
4288,1,night
4288,2,evening
4288,3,evening
4288,4,morning
4289,1,evening
4289,2,evening
4289,3,evening
4289,4,night
4290,1,morning
4290,2,evening
4290,3,morning
4290,4,morning
4291,1,evening
4291,2,evening
4291,3,night
4291,4,evening
4292,1,night
4292,2,morning
4292,3,morning
4292,4,evening
4293,1,morning
4293,2,night
4293,3,night
4293,4,morning
4294,1,morning
4294,2,evening
4294,3,evening
4294,4,morning
4295,1,night
4295,2,morning
4295,3,night
4295,4,evening
4296,1,morning
4296,2,morning
4296,3,evening
4296,4,evening
4297,1,evening
4297,2,evening
4297,3,night
4297,4,evening
4298,1,evening
4298,2,morning
4298,3,evening
4298,4,night
4299,1,morning
4299,2,night
4299,3,evening
4299,4,morning
4300,1,night
4300,2,night
4300,3,evening
4300,4,morning
4301,1,morning
4301,2,morning
4301,3,morning
4301,4,evening
4302,1,night
4302,2,morning
4302,3,evening
4302,4,night
4303,1,morning
4303,2,night
4303,3,night
4303,4,evening
4304,1,morning
4304,2,evening
4304,3,night
4304,4,evening
4305,1,morning
4305,2,evening
4305,3,night
4305,4,night
4306,1,evening
4306,2,night
4306,3,evening
4306,4,morning
4307,1,night
4307,2,evening
4307,3,night
4307,4,evening
4308,1,morning
4308,2,evening
4308,3,evening
4308,4,night
4309,1,evening
4309,2,night
4309,3,night
4309,4,night
4310,1,evening
4310,2,night
4310,3,night
4310,4,morning
4311,1,night
4311,2,morning
4311,3,evening
4311,4,night
4312,1,night
4312,2,night
4312,3,morning
4312,4,evening
4313,1,evening
4313,2,morning
4313,3,evening
4313,4,evening
4314,1,night
4314,2,morning
4314,3,night
4314,4,morning
4315,1,evening
4315,2,night
4315,3,evening
4315,4,night
4316,1,evening
4316,2,night
4316,3,evening
4316,4,evening
4317,1,night
4317,2,morning
4317,3,morning
4317,4,night
4318,1,night
4318,2,night
4318,3,evening
4318,4,evening
4319,1,evening
4319,2,morning
4319,3,evening
4319,4,evening
4320,1,evening
4320,2,night
4320,3,night
4320,4,morning
4321,1,morning
4321,2,morning
4321,3,morning
4321,4,morning
4322,1,night
4322,2,morning
4322,3,night
4322,4,evening
4323,1,morning
4323,2,evening
4323,3,morning
4323,4,evening
4324,1,night
4324,2,evening
4324,3,night
4324,4,morning
4325,1,morning
4325,2,morning
4325,3,morning
4325,4,morning
4326,1,evening
4326,2,night
4326,3,morning
4326,4,morning
4327,1,morning
4327,2,morning
4327,3,evening
4327,4,morning
4328,1,morning
4328,2,night
4328,3,morning
4328,4,night
4329,1,morning
4329,2,evening
4329,3,evening
4329,4,morning
4330,1,evening
4330,2,evening
4330,3,morning
4330,4,night
4331,1,night
4331,2,night
4331,3,evening
4331,4,night
4332,1,morning
4332,2,morning
4332,3,night
4332,4,night
4333,1,night
4333,2,evening
4333,3,night
4333,4,night
4334,1,morning
4334,2,evening
4334,3,night
4334,4,evening
4335,1,morning
4335,2,evening
4335,3,evening
4335,4,morning
4336,1,morning
4336,2,evening
4336,3,morning
4336,4,morning
4337,1,morning
4337,2,night
4337,3,evening
4337,4,morning
4338,1,evening
4338,2,evening
4338,3,morning
4338,4,evening
4339,1,night
4339,2,morning
4339,3,night
4339,4,morning
4340,1,morning
4340,2,night
4340,3,night
4340,4,night
4341,1,night
4341,2,morning
4341,3,morning
4341,4,night
4342,1,morning
4342,2,morning
4342,3,morning
4342,4,morning
4343,1,night
4343,2,morning
4343,3,morning
4343,4,night
4344,1,evening
4344,2,evening
4344,3,morning
4344,4,evening
4345,1,night
4345,2,evening
4345,3,evening
4345,4,night
4346,1,evening
4346,2,evening
4346,3,evening
4346,4,morning
4347,1,morning
4347,2,night
4347,3,evening
4347,4,evening
4348,1,morning
4348,2,morning
4348,3,evening
4348,4,evening
4349,1,night
4349,2,evening
4349,3,evening
4349,4,evening
4350,1,night
4350,2,evening
4350,3,night
4350,4,night
4351,1,morning
4351,2,night
4351,3,night
4351,4,night
4352,1,night
4352,2,morning
4352,3,night
4352,4,evening
4353,1,night
4353,2,morning
4353,3,night
4353,4,night
4354,1,morning
4354,2,evening
4354,3,night
4354,4,morning
4355,1,evening
4355,2,evening
4355,3,night
4355,4,night
4356,1,morning
4356,2,night
4356,3,morning
4356,4,evening
4357,1,evening
4357,2,evening
4357,3,morning
4357,4,morning
4358,1,night
4358,2,night
4358,3,evening
4358,4,evening
4359,1,night
4359,2,morning
4359,3,morning
4359,4,morning
4360,1,night
4360,2,night
4360,3,night
4360,4,evening
4361,1,evening
4361,2,morning
4361,3,night
4361,4,morning
4362,1,evening
4362,2,morning
4362,3,night
4362,4,evening
4363,1,evening
4363,2,night
4363,3,evening
4363,4,night
4364,1,night
4364,2,night
4364,3,morning
4364,4,evening
4365,1,night
4365,2,night
4365,3,morning
4365,4,morning
4366,1,night
4366,2,evening
4366,3,morning
4366,4,evening
4367,1,night
4367,2,night
4367,3,morning
4367,4,morning
4368,1,evening
4368,2,night
4368,3,evening
4368,4,night
4369,1,evening
4369,2,morning
4369,3,evening
4369,4,night
4370,1,morning
4370,2,evening
4370,3,night
4370,4,evening
4371,1,night
4371,2,night
4371,3,evening
4371,4,night
4372,1,night
4372,2,night
4372,3,evening
4372,4,morning
4373,1,morning
4373,2,morning
4373,3,evening
4373,4,night
4374,1,evening
4374,2,evening
4374,3,morning
4374,4,evening
4375,1,morning
4375,2,morning
4375,3,night
4375,4,morning
4376,1,night
4376,2,evening
4376,3,morning
4376,4,night
4377,1,evening
4377,2,evening
4377,3,evening
4377,4,morning
4378,1,morning
4378,2,morning
4378,3,evening
4378,4,night
4379,1,evening
4379,2,morning
4379,3,night
4379,4,evening
4380,1,night
4380,2,evening
4380,3,evening
4380,4,evening
4381,1,evening
4381,2,evening
4381,3,evening
4381,4,night
4382,1,morning
4382,2,night
4382,3,morning
4382,4,night
4383,1,evening
4383,2,morning
4383,3,morning
4383,4,morning
4384,1,night
4384,2,morning
4384,3,morning
4384,4,evening
4385,1,morning
4385,2,night
4385,3,night
4385,4,evening
4386,1,night
4386,2,evening
4386,3,evening
4386,4,night
4387,1,morning
4387,2,evening
4387,3,night
4387,4,night
4388,1,evening
4388,2,night
4388,3,night
4388,4,evening
4389,1,evening
4389,2,night
4389,3,morning
4389,4,evening
4390,1,night
4390,2,night
4390,3,night
4390,4,night
4391,1,night
4391,2,evening
4391,3,night
4391,4,night
4392,1,morning
4392,2,morning
4392,3,morning
4392,4,morning
4393,1,night
4393,2,evening
4393,3,morning
4393,4,night
4394,1,night
4394,2,evening
4394,3,morning
4394,4,night
4395,1,night
4395,2,morning
4395,3,evening
4395,4,morning
4396,1,evening
4396,2,night
4396,3,night
4396,4,evening
4397,1,evening
4397,2,morning
4397,3,morning
4397,4,evening
4398,1,morning
4398,2,night
4398,3,night
4398,4,night
4399,1,night
4399,2,night
4399,3,morning
4399,4,evening
4400,1,morning
4400,2,evening
4400,3,night
4400,4,night
4401,1,morning
4401,2,morning
4401,3,evening
4401,4,morning
4402,1,morning
4402,2,evening
4402,3,night
4402,4,night
4403,1,night
4403,2,night
4403,3,night
4403,4,evening
4404,1,morning
4404,2,night
4404,3,night
4404,4,morning
4405,1,evening
4405,2,night
4405,3,night
4405,4,evening
4406,1,night
4406,2,morning
4406,3,morning
4406,4,morning
4407,1,evening
4407,2,morning
4407,3,night
4407,4,evening
4408,1,morning
4408,2,night
4408,3,evening
4408,4,night
4409,1,morning
4409,2,night
4409,3,morning
4409,4,evening
4410,1,evening
4410,2,morning
4410,3,night
4410,4,evening
4411,1,night
4411,2,night
4411,3,evening
4411,4,evening
4412,1,night
4412,2,night
4412,3,morning
4412,4,night
4413,1,night
4413,2,night
4413,3,evening
4413,4,evening
4414,1,evening
4414,2,evening
4414,3,evening
4414,4,morning
4415,1,night
4415,2,night
4415,3,evening
4415,4,morning
4416,1,morning
4416,2,morning
4416,3,morning
4416,4,night
4417,1,night
4417,2,morning
4417,3,morning
4417,4,morning
4418,1,evening
4418,2,night
4418,3,morning
4418,4,evening
4419,1,morning
4419,2,night
4419,3,night
4419,4,evening
4420,1,morning
4420,2,evening
4420,3,evening
4420,4,morning
4421,1,morning
4421,2,evening
4421,3,morning
4421,4,evening
4422,1,morning
4422,2,night
4422,3,evening
4422,4,night
4423,1,evening
4423,2,evening
4423,3,morning
4423,4,evening
4424,1,night
4424,2,night
4424,3,night
4424,4,morning
4425,1,night
4425,2,night
4425,3,morning
4425,4,morning
4426,1,morning
4426,2,evening
4426,3,evening
4426,4,morning
4427,1,morning
4427,2,night
4427,3,morning
4427,4,morning
4428,1,night
4428,2,night
4428,3,morning
4428,4,evening
4429,1,night
4429,2,evening
4429,3,night
4429,4,morning
4430,1,night
4430,2,morning
4430,3,evening
4430,4,evening
4431,1,morning
4431,2,night
4431,3,morning
4431,4,morning
4432,1,night
4432,2,night
4432,3,night
4432,4,night
4433,1,morning
4433,2,evening
4433,3,night
4433,4,morning
4434,1,evening
4434,2,night
4434,3,morning
4434,4,morning
4435,1,night
4435,2,night
4435,3,night
4435,4,night
4436,1,night
4436,2,morning
4436,3,night
4436,4,evening
4437,1,evening
4437,2,night
4437,3,morning
4437,4,night
4438,1,night
4438,2,morning
4438,3,night
4438,4,morning
4439,1,night
4439,2,evening
4439,3,morning
4439,4,night
4440,1,evening
4440,2,morning
4440,3,evening
4440,4,morning
4441,1,evening
4441,2,morning
4441,3,evening
4441,4,morning
4442,1,morning
4442,2,evening
4442,3,evening
4442,4,evening
4443,1,morning
4443,2,night
4443,3,night
4443,4,evening
4444,1,evening
4444,2,morning
4444,3,night
4444,4,morning
4445,1,morning
4445,2,morning
4445,3,morning
4445,4,evening
4446,1,night
4446,2,evening
4446,3,night
4446,4,morning
4447,1,evening
4447,2,morning
4447,3,morning
4447,4,morning
4448,1,evening
4448,2,evening
4448,3,night
4448,4,night
4449,1,morning
4449,2,morning
4449,3,night
4449,4,evening
4450,1,night
4450,2,morning
4450,3,night
4450,4,morning
4451,1,evening
4451,2,night
4451,3,morning
4451,4,night
4452,1,morning
4452,2,night
4452,3,evening
4452,4,night
4453,1,evening
4453,2,night
4453,3,night
4453,4,night
4454,1,evening
4454,2,night
4454,3,night
4454,4,night
4455,1,morning
4455,2,evening
4455,3,night
4455,4,evening
4456,1,evening
4456,2,night
4456,3,night
4456,4,morning
4457,1,evening
4457,2,evening
4457,3,night
4457,4,night
4458,1,night
4458,2,night
4458,3,morning
4458,4,night
4459,1,night
4459,2,evening
4459,3,morning
4459,4,night
4460,1,evening
4460,2,morning
4460,3,morning
4460,4,morning
4461,1,evening
4461,2,evening
4461,3,evening
4461,4,evening
4462,1,morning
4462,2,evening
4462,3,evening
4462,4,night
4463,1,morning
4463,2,night
4463,3,evening
4463,4,night
4464,1,evening
4464,2,evening
4464,3,evening
4464,4,night
4465,1,night
4465,2,evening
4465,3,night
4465,4,evening
4466,1,morning
4466,2,morning
4466,3,night
4466,4,night
4467,1,morning
4467,2,night
4467,3,morning
4467,4,night
4468,1,evening
4468,2,morning
4468,3,night
4468,4,morning
4469,1,morning
4469,2,morning
4469,3,night
4469,4,evening
4470,1,night
4470,2,evening
4470,3,evening
4470,4,night
4471,1,night
4471,2,morning
4471,3,morning
4471,4,night
4472,1,morning
4472,2,morning
4472,3,evening
4472,4,morning
4473,1,night
4473,2,night
4473,3,morning
4473,4,night
4474,1,evening
4474,2,evening
4474,3,evening
4474,4,night
4475,1,morning
4475,2,morning
4475,3,morning
4475,4,morning
4476,1,night
4476,2,night
4476,3,night
4476,4,evening
4477,1,evening
4477,2,night
4477,3,morning
4477,4,morning
4478,1,morning
4478,2,night
4478,3,evening
4478,4,night
4479,1,night
4479,2,night
4479,3,night
4479,4,morning
4480,1,evening
4480,2,evening
4480,3,evening
4480,4,night
4481,1,evening
4481,2,night
4481,3,evening
4481,4,morning
4482,1,evening
4482,2,evening
4482,3,night
4482,4,night
4483,1,evening
4483,2,morning
4483,3,morning
4483,4,evening
4484,1,night
4484,2,night
4484,3,morning
4484,4,morning
4485,1,night
4485,2,evening
4485,3,morning
4485,4,evening
4486,1,morning
4486,2,morning
4486,3,morning
4486,4,evening
4487,1,morning
4487,2,evening
4487,3,evening
4487,4,evening
4488,1,night
4488,2,evening
4488,3,evening
4488,4,evening
4489,1,evening
4489,2,morning
4489,3,evening
4489,4,morning
4490,1,morning
4490,2,morning
4490,3,evening
4490,4,night
4491,1,morning
4491,2,night
4491,3,evening
4491,4,morning
4492,1,night
4492,2,morning
4492,3,night
4492,4,evening
4493,1,morning
4493,2,evening
4493,3,night
4493,4,night
4494,1,morning
4494,2,evening
4494,3,night
4494,4,evening
4495,1,evening
4495,2,evening
4495,3,night
4495,4,morning
4496,1,night
4496,2,evening
4496,3,morning
4496,4,evening
4497,1,morning
4497,2,night
4497,3,evening
4497,4,morning
4498,1,morning
4498,2,night
4498,3,night
4498,4,morning
4499,1,night
4499,2,evening
4499,3,night
4499,4,morning
4500,1,morning
4500,2,morning
4500,3,night
4500,4,morning
4501,1,morning
4501,2,evening
4501,3,evening
4501,4,night
4502,1,morning
4502,2,evening
4502,3,morning
4502,4,night
4503,1,night
4503,2,night
4503,3,night
4503,4,night
4504,1,morning
4504,2,morning
4504,3,morning
4504,4,evening
4505,1,night
4505,2,night
4505,3,evening
4505,4,evening
4506,1,night
4506,2,morning
4506,3,night
4506,4,evening
4507,1,morning
4507,2,evening
4507,3,night
4507,4,evening
4508,1,evening
4508,2,evening
4508,3,night
4508,4,evening
4509,1,night
4509,2,morning
4509,3,night
4509,4,evening
4510,1,morning
4510,2,morning
4510,3,night
4510,4,night
4511,1,morning
4511,2,morning
4511,3,night
4511,4,morning
4512,1,morning
4512,2,evening
4512,3,evening
4512,4,evening
4513,1,evening
4513,2,night
4513,3,night
4513,4,morning
4514,1,night
4514,2,night
4514,3,night
4514,4,night
4515,1,morning
4515,2,night
4515,3,evening
4515,4,night
4516,1,night
4516,2,night
4516,3,morning
4516,4,evening
4517,1,evening
4517,2,evening
4517,3,evening
4517,4,morning
4518,1,morning
4518,2,evening
4518,3,night
4518,4,morning
4519,1,evening
4519,2,evening
4519,3,night
4519,4,morning
4520,1,morning
4520,2,night
4520,3,morning
4520,4,night
4521,1,morning
4521,2,night
4521,3,evening
4521,4,morning
4522,1,night
4522,2,night
4522,3,morning
4522,4,night
4523,1,morning
4523,2,evening
4523,3,night
4523,4,morning
4524,1,morning
4524,2,night
4524,3,evening
4524,4,night
4525,1,night
4525,2,morning
4525,3,evening
4525,4,night
4526,1,night
4526,2,morning
4526,3,evening
4526,4,evening
4527,1,night
4527,2,evening
4527,3,morning
4527,4,night
4528,1,morning
4528,2,night
4528,3,evening
4528,4,morning
4529,1,evening
4529,2,morning
4529,3,evening
4529,4,evening
4530,1,night
4530,2,evening
4530,3,evening
4530,4,night
4531,1,evening
4531,2,evening
4531,3,evening
4531,4,morning
4532,1,evening
4532,2,morning
4532,3,morning
4532,4,morning
4533,1,morning
4533,2,morning
4533,3,evening
4533,4,night
4534,1,night
4534,2,night
4534,3,morning
4534,4,night
4535,1,night
4535,2,evening
4535,3,morning
4535,4,night
4536,1,evening
4536,2,evening
4536,3,morning
4536,4,morning
4537,1,evening
4537,2,night
4537,3,evening
4537,4,night
4538,1,evening
4538,2,evening
4538,3,night
4538,4,night
4539,1,evening
4539,2,evening
4539,3,evening
4539,4,morning
4540,1,morning
4540,2,evening
4540,3,evening
4540,4,morning
4541,1,morning
4541,2,morning
4541,3,night
4541,4,evening
4542,1,evening
4542,2,night
4542,3,morning
4542,4,evening
4543,1,morning
4543,2,evening
4543,3,night
4543,4,night
4544,1,night
4544,2,night
4544,3,night
4544,4,night
4545,1,morning
4545,2,night
4545,3,evening
4545,4,night
4546,1,morning
4546,2,night
4546,3,night
4546,4,night
4547,1,evening
4547,2,night
4547,3,evening
4547,4,morning
4548,1,night
4548,2,night
4548,3,evening
4548,4,morning
4549,1,night
4549,2,morning
4549,3,evening
4549,4,morning
4550,1,evening
4550,2,morning
4550,3,night
4550,4,morning
4551,1,night
4551,2,night
4551,3,night
4551,4,night
4552,1,night
4552,2,evening
4552,3,night
4552,4,evening
4553,1,morning
4553,2,morning
4553,3,evening
4553,4,evening
4554,1,morning
4554,2,evening
4554,3,morning
4554,4,night
4555,1,evening
4555,2,evening
